Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country,City,State/Province,Region,Product ID,Quantity Ordered
US-2024-123834-CHO-SCR-58000,2025-07-21,2025-08-16,Standard Class,123834,United States,Pharr,Texas,Interior,CHO-SCR-58000,4
US-2024-111241-CHO-FUD-51000,2025-08-20,2025-08-29,Second Class,111241,United States,Fresno,California,Pacific,CHO-FUD-51000,5
US-2024-134418-CHO-NUT-13000,2025-09-15,2025-10-05,Standard Class,134418,United States,Seattle,Washington,Pacific,CHO-NUT-13000,3
US-2021-103310-CHO-FUD-51000,2022-05-10,2022-06-11,Standard Class,103310,United States,San Jose,California,Pacific,CHO-FUD-51000,1
US-2021-103310-CHO-TRI-54000,2022-05-10,2022-06-01,Standard Class,103310,United States,San Jose,California,Pacific,CHO-TRI-54000,2
US-2021-103310-CHO-SCR-58000,2022-05-10,2022-05-29,Standard Class,103310,United States,San Jose,California,Pacific,CHO-SCR-58000,6
US-2021-103310-CHO-NUT-13000,2022-05-10,2022-06-09,Standard Class,103310,United States,San Jose,California,Pacific,CHO-NUT-13000,5
US-2021-127012-CHO-MIL-31000,2022-08-11,2022-09-03,Standard Class,127012,United States,Seattle,Washington,Pacific,CHO-MIL-31000,1
US-2021-127012-CHO-TRI-54000,2022-08-11,2022-09-12,Standard Class,127012,United States,Seattle,Washington,Pacific,CHO-TRI-54000,1
US-2023-139710-CHO-NUT-13000,2024-06-09,2024-07-05,Standard Class,139710,United States,Los Angeles,California,Pacific,CHO-NUT-13000,3
US-2023-106243-CHO-MIL-31000,2024-09-30,2024-10-26,Standard Class,106243,United States,New York City,New York,Atlantic,CHO-MIL-31000,5
US-2023-139157-CHO-NUT-13000,2024-10-01,2024-10-16,Standard Class,139157,United States,New York City,New York,Atlantic,CHO-NUT-13000,1
US-2024-126144-CHO-TRI-54000,2025-07-31,2025-08-24,Standard Class,126144,United States,Philadelphia,Pennsylvania,Atlantic,CHO-TRI-54000,4
US-2021-102988-CHO-SCR-58000,2022-04-05,2022-04-18,Second Class,102988,United States,Alexandria,Virginia,Gulf,CHO-SCR-58000,7
US-2021-102988-CHO-TRI-54000,2022-04-05,2022-04-12,Second Class,102988,United States,Alexandria,Virginia,Gulf,CHO-TRI-54000,7
US-2021-102988-CHO-NUT-13000,2022-04-05,2022-04-13,Second Class,102988,United States,Alexandria,Virginia,Gulf,CHO-NUT-13000,2
US-2023-100244-CHO-NUT-13000,2024-09-20,2024-10-19,Standard Class,100244,United States,San Francisco,California,Pacific,CHO-NUT-13000,4
US-2023-100244-CHO-SCR-58000,2024-09-20,2024-10-26,Standard Class,100244,United States,San Francisco,California,Pacific,CHO-SCR-58000,2
US-2023-100244-CHO-TRI-54000,2024-09-20,2024-10-16,Standard Class,100244,United States,San Francisco,California,Pacific,CHO-TRI-54000,9
US-2024-102750-CHO-FUD-51000,2025-09-04,2025-09-11,Second Class,102750,United States,Los Angeles,California,Pacific,CHO-FUD-51000,3
US-2021-136742-CHO-FUD-51000,2022-04-06,2022-05-10,Standard Class,136742,United States,Lancaster,Pennsylvania,Atlantic,CHO-FUD-51000,6
US-2022-117961-CHO-MIL-31000,2023-11-26,2024-01-01,Standard Class,117961,United States,Leominster,Massachusetts,Atlantic,CHO-MIL-31000,3
US-2022-117961-CHO-FUD-51000,2023-11-26,2024-01-09,Standard Class,117961,United States,Leominster,Massachusetts,Atlantic,CHO-FUD-51000,4
US-2022-117961-OTH-KAZ-38000,2023-11-26,2024-01-03,Standard Class,117961,United States,Leominster,Massachusetts,Atlantic,OTH-KAZ-38000,3
US-2021-123183-CHO-SCR-58000,2022-11-19,2022-12-25,Standard Class,123183,United States,Wilmington,Delaware,Atlantic,CHO-SCR-58000,6
US-2021-123183-CHO-TRI-54000,2022-11-19,2022-12-31,Standard Class,123183,United States,Wilmington,Delaware,Atlantic,CHO-TRI-54000,7
US-2021-103401-OTH-GUM-21000,2022-11-21,2022-12-17,Standard Class,103401,United States,San Francisco,California,Pacific,OTH-GUM-21000,2
US-2021-159520-CHO-NUT-13000,2022-06-06,2022-06-22,Standard Class,159520,United States,Long Beach,New York,Atlantic,CHO-NUT-13000,3
US-2021-159520-CHO-FUD-51000,2022-06-06,2022-07-15,Standard Class,159520,United States,Long Beach,New York,Atlantic,CHO-FUD-51000,9
US-2021-159520-CHO-MIL-31000,2022-06-06,2022-06-22,Standard Class,159520,United States,Long Beach,New York,Atlantic,CHO-MIL-31000,2
US-2022-144386-CHO-MIL-31000,2023-11-05,2023-11-20,Standard Class,144386,United States,New York City,New York,Atlantic,CHO-MIL-31000,6
US-2021-135881-CHO-NUT-13000,2022-05-23,2022-07-05,Standard Class,135881,United States,New York City,New York,Atlantic,CHO-NUT-13000,1
US-2021-135881-CHO-FUD-51000,2022-05-23,2022-06-29,Standard Class,135881,United States,New York City,New York,Atlantic,CHO-FUD-51000,5
US-2021-135881-CHO-TRI-54000,2022-05-23,2022-06-23,Standard Class,135881,United States,New York City,New York,Atlantic,CHO-TRI-54000,2
US-2021-128209-CHO-SCR-58000,2022-11-17,2022-12-20,Standard Class,128209,United States,Buffalo,New York,Atlantic,CHO-SCR-58000,10
US-2021-128209-CHO-FUD-51000,2022-11-17,2022-12-22,Standard Class,128209,United States,Buffalo,New York,Atlantic,CHO-FUD-51000,3
US-2022-124450-CHO-FUD-51000,2023-04-27,2023-05-15,Standard Class,124450,United States,Washington,District of Columbia,Atlantic,CHO-FUD-51000,3
US-2022-124450-CHO-MIL-31000,2023-04-27,2023-05-21,Standard Class,124450,United States,Washington,District of Columbia,Atlantic,CHO-MIL-31000,3
US-2022-124450-CHO-SCR-58000,2023-04-27,2023-06-06,Standard Class,124450,United States,Washington,District of Columbia,Atlantic,CHO-SCR-58000,8
US-2023-123274-CHO-SCR-58000,2024-02-19,2024-03-26,Standard Class,123274,United States,New York City,New York,Atlantic,CHO-SCR-58000,2
US-2023-106460-CHO-FUD-51000,2024-02-19,2024-02-25,Second Class,106460,United States,San Francisco,California,Pacific,CHO-FUD-51000,2
US-2023-123274-CHO-TRI-54000,2024-02-19,2024-03-20,Standard Class,123274,United States,New York City,New York,Atlantic,CHO-TRI-54000,3
US-2023-126795-CHO-FUD-51000,2024-06-13,2024-06-25,Second Class,126795,United States,New York City,New York,Atlantic,CHO-FUD-51000,2
US-2023-169040-CHO-FUD-51000,2024-12-06,2024-12-24,Standard Class,169040,United States,Seattle,Washington,Pacific,CHO-FUD-51000,7
US-2023-169040-CHO-NUT-13000,2024-12-06,2025-01-15,Standard Class,169040,United States,Seattle,Washington,Pacific,CHO-NUT-13000,3
US-2023-169040-CHO-MIL-31000,2024-12-06,2025-01-11,Standard Class,169040,United States,Seattle,Washington,Pacific,CHO-MIL-31000,1
US-2024-161774-CHO-TRI-54000,2025-05-14,2025-05-16,First Class,161774,United States,Houston,Texas,Interior,CHO-TRI-54000,5
US-2024-161774-CHO-MIL-31000,2025-05-14,2025-05-16,First Class,161774,United States,Houston,Texas,Interior,CHO-MIL-31000,5
US-2024-161774-CHO-FUD-51000,2025-05-14,2025-05-15,First Class,161774,United States,Houston,Texas,Interior,CHO-FUD-51000,3
US-2024-161774-CHO-SCR-58000,2025-05-14,2025-05-17,First Class,161774,United States,Houston,Texas,Interior,CHO-SCR-58000,2
US-2024-151190-CHO-SCR-58000,2025-06-27,2025-07-17,Standard Class,151190,United States,Omaha,Nebraska,Interior,CHO-SCR-58000,3
US-2024-126956-CHO-MIL-31000,2025-08-21,2025-09-27,Standard Class,126956,United States,Lakeville,Minnesota,Interior,CHO-MIL-31000,2
US-2024-126956-CHO-TRI-54000,2025-08-21,2025-09-26,Standard Class,126956,United States,Lakeville,Minnesota,Interior,CHO-TRI-54000,7
US-2024-126956-CHO-NUT-13000,2025-08-21,2025-09-28,Standard Class,126956,United States,Lakeville,Minnesota,Interior,CHO-NUT-13000,4
US-2022-105725-CHO-SCR-58000,2023-02-18,2023-03-15,Standard Class,105725,United States,Long Beach,California,Pacific,CHO-SCR-58000,1
US-2022-105725-CHO-NUT-13000,2023-02-18,2023-03-20,Standard Class,105725,United States,Long Beach,California,Pacific,CHO-NUT-13000,2
US-2023-130029-CHO-TRI-54000,2024-07-03,2024-07-06,First Class,130029,United States,Los Angeles,California,Pacific,CHO-TRI-54000,2
US-2023-130029-CHO-NUT-13000,2024-07-03,2024-07-05,First Class,130029,United States,Los Angeles,California,Pacific,CHO-NUT-13000,2
US-2024-104745-CHO-TRI-54000,2025-05-29,2025-07-08,Standard Class,104745,United States,Harlingen,Texas,Interior,CHO-TRI-54000,5
US-2024-104745-CHO-NUT-13000,2025-05-29,2025-07-03,Standard Class,104745,United States,Harlingen,Texas,Interior,CHO-NUT-13000,3
US-2021-168312-CHO-SCR-58000,2022-03-01,2022-03-29,Standard Class,168312,United States,Houston,Texas,Interior,CHO-SCR-58000,3
US-2021-124709-CHO-FUD-51000,2022-07-27,2022-08-02,Second Class,124709,United States,San Francisco,California,Pacific,CHO-FUD-51000,2
US-2022-135489-CHO-FUD-51000,2023-09-19,2023-09-24,Second Class,135489,United States,New York City,New York,Atlantic,CHO-FUD-51000,14
US-2023-108105-CHO-TRI-54000,2024-02-16,2024-03-03,Standard Class,108105,United States,Henderson,Kentucky,Gulf,CHO-TRI-54000,4
US-2023-108105-CHO-SCR-58000,2024-02-16,2024-04-01,Standard Class,108105,United States,Henderson,Kentucky,Gulf,CHO-SCR-58000,1
US-2023-169334-CHO-NUT-13000,2024-10-21,2024-10-31,Second Class,169334,United States,Jackson,Tennessee,Gulf,CHO-NUT-13000,9
US-2024-113852-CHO-SCR-58000,2025-07-29,2025-08-21,Standard Class,113852,United States,Seattle,Washington,Pacific,CHO-SCR-58000,3
US-2021-124723-CHO-FUD-51000,2022-08-05,2022-09-04,Standard Class,124723,United States,Texas City,Texas,Interior,CHO-FUD-51000,2
US-2021-132500-CHO-NUT-13000,2022-09-08,2022-10-10,Standard Class,132500,United States,San Francisco,California,Pacific,CHO-NUT-13000,2
US-2022-123141-CHO-TRI-54000,2023-11-14,2023-12-03,Standard Class,123141,United States,Rio Rancho,New Mexico,Pacific,CHO-TRI-54000,3
US-2022-123141-CHO-MIL-31000,2023-11-14,2023-12-15,Standard Class,123141,United States,Rio Rancho,New Mexico,Pacific,CHO-MIL-31000,4
US-2022-154795-CHO-FUD-51000,2023-12-20,2024-01-15,Standard Class,154795,United States,Bullhead City,Arizona,Pacific,CHO-FUD-51000,2
US-2022-154795-CHO-NUT-13000,2023-12-20,2024-01-26,Standard Class,154795,United States,Bullhead City,Arizona,Pacific,CHO-NUT-13000,1
US-2023-131737-CHO-NUT-13000,2024-03-17,2024-03-17,Same Day,131737,United States,Columbia,Maryland,Atlantic,CHO-NUT-13000,5
US-2023-131737-CHO-MIL-31000,2024-03-17,2024-03-17,Same Day,131737,United States,Columbia,Maryland,Atlantic,CHO-MIL-31000,3
US-2023-131737-CHO-FUD-51000,2024-03-17,2024-03-17,Same Day,131737,United States,Columbia,Maryland,Atlantic,CHO-FUD-51000,5
US-2023-129903-CHO-TRI-54000,2024-12-01,2024-12-14,Second Class,129903,United States,Rochester,Minnesota,Interior,CHO-TRI-54000,4
US-2024-156769-CHO-TRI-54000,2025-05-06,2025-05-07,First Class,156769,United States,Arlington,Virginia,Gulf,CHO-TRI-54000,6
US-2024-126928-CHO-FUD-51000,2025-09-17,2025-10-05,Standard Class,126928,United States,Morristown,New Jersey,Atlantic,CHO-FUD-51000,3
US-2021-107153-CHO-FUD-51000,2022-09-28,2022-11-12,Standard Class,107153,United States,Lawrence,Massachusetts,Atlantic,CHO-FUD-51000,3
CA-2021-107153-CHO-FUD-51000,2022-09-28,2022-10-25,Standard Class,107153,Canada,Montreal,Quebec,Atlantic,CHO-FUD-51000,2
CA-2022-153071-CHO-FUD-51000,2023-09-08,2023-09-26,Standard Class,153071,Canada,Montreal,Quebec,Atlantic,CHO-FUD-51000,2
CA-2023-187423-CHO-FUD-51000,2024-06-28,2024-07-16,Standard Class,187423,Canada,Montreal,Quebec,Atlantic,CHO-FUD-51000,6
US-2024-140515-CHO-TRI-54000,2025-03-19,2025-04-19,Standard Class,140515,United States,Los Angeles,California,Pacific,CHO-TRI-54000,7
CA-2024-135471-CHO-FUD-51000,2025-05-18,2025-06-17,Standard Class,135471,Canada,Montreal,Quebec,Atlantic,CHO-FUD-51000,3
US-2024-137001-OTH-LIC-15000,2025-06-10,2025-06-24,Second Class,137001,United States,Thousand Oaks,California,Pacific,OTH-LIC-15000,7
US-2024-167318-CHO-NUT-13000,2025-07-26,2025-08-13,Standard Class,167318,United States,Los Angeles,California,Pacific,CHO-NUT-13000,3
US-2024-167318-CHO-MIL-31000,2025-07-26,2025-08-26,Standard Class,167318,United States,Los Angeles,California,Pacific,CHO-MIL-31000,5
US-2021-146640-CHO-FUD-51000,2022-06-30,2022-08-12,Standard Class,146640,United States,New York City,New York,Atlantic,CHO-FUD-51000,7
US-2022-105634-CHO-MIL-31000,2023-11-08,2023-11-27,Standard Class,105634,United States,Franklin,Massachusetts,Atlantic,CHO-MIL-31000,5
US-2022-153073-CHO-FUD-51000,2023-11-13,2023-11-13,Same Day,153073,United States,Chicago,Illinois,Interior,CHO-FUD-51000,9
US-2022-134075-CHO-NUT-13000,2023-12-12,2023-12-28,Standard Class,134075,United States,San Jose,California,Pacific,CHO-NUT-13000,3
US-2022-134075-CHO-MIL-31000,2023-12-12,2024-01-18,Standard Class,134075,United States,San Jose,California,Pacific,CHO-MIL-31000,2
US-2023-145611-CHO-TRI-54000,2024-09-20,2024-10-20,Standard Class,145611,United States,New York City,New York,Atlantic,CHO-TRI-54000,5
US-2024-123036-CHO-SCR-58000,2025-09-10,2025-10-15,Standard Class,123036,United States,Springfield,Ohio,Atlantic,CHO-SCR-58000,4
US-2024-123036-CHO-MIL-31000,2025-09-10,2025-10-04,Standard Class,123036,United States,Springfield,Ohio,Atlantic,CHO-MIL-31000,2
US-2024-130141-CHO-NUT-13000,2025-10-22,2025-11-03,Second Class,130141,United States,Fort Collins,Colorado,Pacific,CHO-NUT-13000,4
US-2021-157924-CHO-NUT-13000,2022-10-11,2022-10-14,First Class,157924,United States,Pasadena,California,Pacific,CHO-NUT-13000,2
US-2021-157924-CHO-TRI-54000,2022-10-11,2022-10-12,First Class,157924,United States,Pasadena,California,Pacific,CHO-TRI-54000,4
US-2022-136735-CHO-FUD-51000,2023-07-26,2023-08-10,Standard Class,136735,United States,San Francisco,California,Pacific,CHO-FUD-51000,2
US-2022-155334-CHO-NUT-13000,2023-07-30,2023-08-01,First Class,155334,United States,San Francisco,California,Pacific,CHO-NUT-13000,3
US-2022-155334-CHO-SCR-58000,2023-07-30,2023-07-31,First Class,155334,United States,San Francisco,California,Pacific,CHO-SCR-58000,3
US-2022-110744-CHO-TRI-54000,2023-09-07,2023-10-09,Standard Class,110744,United States,Pasadena,California,Pacific,CHO-TRI-54000,7
US-2023-113649-CHO-SCR-58000,2024-08-09,2024-08-10,First Class,113649,United States,Fayetteville,North Carolina,Gulf,CHO-SCR-58000,4
US-2023-113649-CHO-TRI-54000,2024-08-09,2024-08-12,First Class,113649,United States,Fayetteville,North Carolina,Gulf,CHO-TRI-54000,9
US-2023-154018-CHO-TRI-54000,2024-10-13,2024-11-04,Standard Class,154018,United States,Laredo,Texas,Interior,CHO-TRI-54000,5
US-2023-154018-CHO-FUD-51000,2024-10-13,2024-11-26,Standard Class,154018,United States,Laredo,Texas,Interior,CHO-FUD-51000,1
US-2023-154018-CHO-SCR-58000,2024-10-13,2024-11-13,Standard Class,154018,United States,Laredo,Texas,Interior,CHO-SCR-58000,7
US-2023-154018-CHO-MIL-31000,2024-10-13,2024-11-18,Standard Class,154018,United States,Laredo,Texas,Interior,CHO-MIL-31000,2
US-2024-117044-CHO-FUD-51000,2025-09-11,2025-09-22,Second Class,117044,United States,Chicago,Illinois,Interior,CHO-FUD-51000,4
US-2021-119172-CHO-NUT-13000,2022-05-11,2022-06-24,Standard Class,119172,United States,Chicago,Illinois,Interior,CHO-NUT-13000,9
US-2021-119172-OTH-LIC-15000,2022-05-11,2022-05-30,Standard Class,119172,United States,Chicago,Illinois,Interior,OTH-LIC-15000,3
US-2022-157343-CHO-MIL-31000,2023-06-07,2023-07-17,Standard Class,157343,United States,Philadelphia,Pennsylvania,Atlantic,CHO-MIL-31000,3
US-2022-157343-CHO-FUD-51000,2023-06-07,2023-06-23,Standard Class,157343,United States,Philadelphia,Pennsylvania,Atlantic,CHO-FUD-51000,4
US-2022-157343-CHO-NUT-13000,2023-06-07,2023-07-10,Standard Class,157343,United States,Philadelphia,Pennsylvania,Atlantic,CHO-NUT-13000,5
US-2022-162376-CHO-TRI-54000,2023-11-22,2023-12-04,Second Class,162376,United States,Cambridge,Massachusetts,Atlantic,CHO-TRI-54000,4
US-2022-162376-CHO-FUD-51000,2023-11-22,2023-11-30,Second Class,162376,United States,Cambridge,Massachusetts,Atlantic,CHO-FUD-51000,3
US-2023-114944-CHO-FUD-51000,2024-01-30,2024-03-02,Standard Class,114944,United States,Chicago,Illinois,Interior,CHO-FUD-51000,4
US-2023-146374-CHO-NUT-13000,2024-12-05,2024-12-14,Second Class,146374,United States,Newark,Delaware,Atlantic,CHO-NUT-13000,1
US-2023-146374-CHO-SCR-58000,2024-12-05,2024-12-15,Second Class,146374,United States,Newark,Delaware,Atlantic,CHO-SCR-58000,7
US-2023-146374-CHO-MIL-31000,2024-12-05,2024-12-19,Second Class,146374,United States,Newark,Delaware,Atlantic,CHO-MIL-31000,1
US-2024-140480-CHO-NUT-13000,2025-07-08,2025-08-21,Standard Class,140480,United States,Newark,Delaware,Atlantic,CHO-NUT-13000,2
US-2024-140480-CHO-FUD-51000,2025-07-08,2025-07-23,Standard Class,140480,United States,Newark,Delaware,Atlantic,CHO-FUD-51000,4
US-2024-140480-CHO-TRI-54000,2025-07-08,2025-08-22,Standard Class,140480,United States,Newark,Delaware,Atlantic,CHO-TRI-54000,7
US-2021-158029-CHO-TRI-54000,2022-05-26,2022-06-25,Standard Class,158029,United States,Los Angeles,California,Pacific,CHO-TRI-54000,2
US-2021-153969-CHO-NUT-13000,2022-09-21,2022-10-30,Standard Class,153969,United States,San Francisco,California,Pacific,CHO-NUT-13000,3
US-2021-153969-CHO-FUD-51000,2022-09-21,2022-10-25,Standard Class,153969,United States,San Francisco,California,Pacific,CHO-FUD-51000,2
US-2021-153969-CHO-SCR-58000,2022-09-21,2022-11-05,Standard Class,153969,United States,San Francisco,California,Pacific,CHO-SCR-58000,5
US-2021-153969-CHO-TRI-54000,2022-09-21,2022-10-24,Standard Class,153969,United States,San Francisco,California,Pacific,CHO-TRI-54000,9
US-2021-153969-CHO-MIL-31000,2022-09-21,2022-10-24,Standard Class,153969,United States,San Francisco,California,Pacific,CHO-MIL-31000,2
US-2023-117681-CHO-SCR-58000,2024-04-09,2024-05-02,Standard Class,117681,United States,Los Angeles,California,Pacific,CHO-SCR-58000,5
US-2023-164784-CHO-SCR-58000,2024-05-01,2024-05-03,First Class,164784,United States,Memphis,Tennessee,Gulf,CHO-SCR-58000,3
US-2023-164784-CHO-MIL-31000,2024-05-01,2024-05-02,First Class,164784,United States,Memphis,Tennessee,Gulf,CHO-MIL-31000,2
US-2023-164784-CHO-TRI-54000,2024-05-01,2024-05-02,First Class,164784,United States,Memphis,Tennessee,Gulf,CHO-TRI-54000,1
US-2023-147711-CHO-SCR-58000,2024-09-03,2024-09-16,Second Class,147711,United States,Baltimore,Maryland,Atlantic,CHO-SCR-58000,3
US-2023-147711-CHO-MIL-31000,2024-09-03,2024-09-10,Second Class,147711,United States,Baltimore,Maryland,Atlantic,CHO-MIL-31000,2
US-2023-104276-CHO-FUD-51000,2024-11-27,2025-01-07,Standard Class,104276,United States,Fort Lauderdale,Florida,Gulf,CHO-FUD-51000,7
US-2023-104276-CHO-NUT-13000,2024-11-27,2024-12-14,Standard Class,104276,United States,Fort Lauderdale,Florida,Gulf,CHO-NUT-13000,1
US-2021-142727-CHO-MIL-31000,2022-04-29,2022-05-11,Second Class,142727,United States,Lake Charles,Louisiana,Gulf,CHO-MIL-31000,2
US-2021-142727-CHO-NUT-13000,2022-04-29,2022-05-04,Second Class,142727,United States,Lake Charles,Louisiana,Gulf,CHO-NUT-13000,3
US-2022-161347-CHO-NUT-13000,2023-09-13,2023-10-03,Standard Class,161347,United States,Philadelphia,Pennsylvania,Atlantic,CHO-NUT-13000,1
US-2024-122763-CHO-FUD-51000,2025-03-20,2025-03-20,Same Day,122763,United States,Houston,Texas,Interior,CHO-FUD-51000,2
US-2024-141873-CHO-MIL-31000,2025-10-09,2025-10-26,Standard Class,141873,United States,New York City,New York,Atlantic,CHO-MIL-31000,3
US-2024-141873-CHO-SCR-58000,2025-10-09,2025-10-24,Standard Class,141873,United States,New York City,New York,Atlantic,CHO-SCR-58000,3
US-2024-141873-CHO-FUD-51000,2025-10-09,2025-11-17,Standard Class,141873,United States,New York City,New York,Atlantic,CHO-FUD-51000,6
US-2021-126480-CHO-TRI-54000,2022-09-20,2022-10-10,Standard Class,126480,United States,San Diego,California,Pacific,CHO-TRI-54000,2
US-2021-152723-CHO-MIL-31000,2022-09-26,2022-09-26,Same Day,152723,United States,Mesquite,Texas,Interior,CHO-MIL-31000,1
US-2022-102806-CHO-MIL-31000,2023-05-21,2023-07-03,Standard Class,102806,United States,Philadelphia,Pennsylvania,Atlantic,CHO-MIL-31000,2
US-2022-122168-CHO-FUD-51000,2023-08-21,2023-09-19,Standard Class,122168,United States,Florence,Kentucky,Gulf,CHO-FUD-51000,12
US-2022-122168-CHO-NUT-13000,2023-08-21,2023-09-14,Standard Class,122168,United States,Florence,Kentucky,Gulf,CHO-NUT-13000,3
US-2022-169201-CHO-MIL-31000,2023-09-28,2023-09-29,First Class,169201,United States,San Francisco,California,Pacific,CHO-MIL-31000,3
US-2022-156118-CHO-FUD-51000,2023-12-08,2024-01-15,Standard Class,156118,United States,Colorado Springs,Colorado,Pacific,CHO-FUD-51000,3
US-2023-109407-CHO-TRI-54000,2024-01-24,2024-02-02,Second Class,109407,United States,Gulfport,Mississippi,Gulf,CHO-TRI-54000,4
US-2023-146437-CHO-TRI-54000,2024-01-28,2024-02-11,Second Class,146437,United States,Los Angeles,California,Pacific,CHO-TRI-54000,2
US-2023-145919-CHO-NUT-13000,2024-12-18,2025-01-28,Standard Class,145919,United States,Los Angeles,California,Pacific,CHO-NUT-13000,8
US-2023-145919-CHO-TRI-54000,2024-12-18,2025-01-07,Standard Class,145919,United States,Los Angeles,California,Pacific,CHO-TRI-54000,6
US-2023-145919-CHO-FUD-51000,2024-12-18,2025-01-07,Standard Class,145919,United States,Los Angeles,California,Pacific,CHO-FUD-51000,5
US-2024-160143-CHO-TRI-54000,2025-03-31,2025-04-16,Standard Class,160143,United States,Los Angeles,California,Pacific,CHO-TRI-54000,3
US-2021-163748-CHO-TRI-54000,2022-10-14,2022-11-28,Standard Class,163748,United States,Fort Worth,Texas,Interior,CHO-TRI-54000,4
US-2021-163748-CHO-FUD-51000,2022-10-14,2022-11-19,Standard Class,163748,United States,Fort Worth,Texas,Interior,CHO-FUD-51000,5
US-2022-165162-CHO-TRI-54000,2023-05-14,2023-06-19,Standard Class,165162,United States,Los Angeles,California,Pacific,CHO-TRI-54000,4
US-2023-156692-CHO-FUD-51000,2024-08-13,2024-08-13,Same Day,156692,United States,Kenner,Louisiana,Gulf,CHO-FUD-51000,2
US-2023-156692-CHO-NUT-13000,2024-08-13,2024-08-13,Same Day,156692,United States,Kenner,Louisiana,Gulf,CHO-NUT-13000,2
US-2023-111794-CHO-FUD-51000,2024-10-01,2024-10-01,Same Day,111794,United States,Amarillo,Texas,Interior,CHO-FUD-51000,1
US-2024-117821-CHO-MIL-31000,2025-06-12,2025-07-24,Standard Class,117821,United States,Marion,Ohio,Atlantic,CHO-MIL-31000,2
US-2021-135699-CHO-TRI-54000,2022-08-29,2022-08-29,Same Day,135699,United States,San Francisco,California,Pacific,CHO-TRI-54000,2
US-2021-135699-OTH-LIC-15000,2022-08-29,2022-08-29,Same Day,135699,United States,San Francisco,California,Pacific,OTH-LIC-15000,2
US-2024-131492-CHO-MIL-31000,2025-10-19,2025-11-01,Second Class,131492,United States,San Francisco,California,Pacific,CHO-MIL-31000,2
US-2024-131492-CHO-SCR-58000,2025-10-19,2025-10-29,Second Class,131492,United States,San Francisco,California,Pacific,CHO-SCR-58000,2
US-2022-100216-CHO-TRI-54000,2023-04-13,2023-04-14,First Class,100216,United States,Mesa,Arizona,Pacific,CHO-TRI-54000,6
US-2022-100216-CHO-SCR-58000,2023-04-13,2023-04-15,First Class,100216,United States,Mesa,Arizona,Pacific,CHO-SCR-58000,3
US-2023-166772-OTH-LIC-15000,2024-09-20,2024-10-13,Standard Class,166772,United States,Seattle,Washington,Pacific,OTH-LIC-15000,2
US-2023-118500-CHO-TRI-54000,2024-11-17,2024-11-18,First Class,118500,United States,San Francisco,California,Pacific,CHO-TRI-54000,5
US-2023-165470-CHO-MIL-31000,2024-11-25,2024-12-14,Standard Class,165470,United States,Jacksonville,Florida,Gulf,CHO-MIL-31000,1
US-2024-132584-CHO-SCR-58000,2025-08-26,2025-08-28,First Class,132584,United States,Detroit,Michigan,Interior,CHO-SCR-58000,4
US-2021-144281-CHO-FUD-51000,2022-06-10,2022-06-19,Second Class,144281,United States,Detroit,Michigan,Interior,CHO-FUD-51000,5
US-2022-109862-CHO-FUD-51000,2023-10-25,2023-11-17,Standard Class,109862,United States,Newark,Delaware,Atlantic,CHO-FUD-51000,5
US-2022-109862-CHO-MIL-31000,2023-10-25,2023-11-28,Standard Class,109862,United States,Newark,Delaware,Atlantic,CHO-MIL-31000,1
US-2022-150875-CHO-SCR-58000,2023-11-16,2023-12-28,Standard Class,150875,United States,Boise,Idaho,Pacific,CHO-SCR-58000,2
US-2023-130001-CHO-TRI-54000,2024-04-23,2024-05-16,Standard Class,130001,United States,Charlotte,North Carolina,Gulf,CHO-TRI-54000,5
US-2023-165484-CHO-NUT-13000,2024-10-23,2024-11-13,Standard Class,165484,United States,Chicago,Illinois,Interior,CHO-NUT-13000,7
US-2023-165484-CHO-MIL-31000,2024-10-23,2024-11-29,Standard Class,165484,United States,Chicago,Illinois,Interior,CHO-MIL-31000,3
US-2024-141677-CHO-TRI-54000,2025-03-26,2025-04-19,Standard Class,141677,United States,Houston,Texas,Interior,CHO-TRI-54000,8
US-2024-141677-CHO-SCR-58000,2025-03-26,2025-05-10,Standard Class,141677,United States,Houston,Texas,Interior,CHO-SCR-58000,3
US-2024-141677-CHO-NUT-13000,2025-03-26,2025-04-29,Standard Class,141677,United States,Houston,Texas,Interior,CHO-NUT-13000,5
US-2024-141677-CHO-MIL-31000,2025-03-26,2025-05-03,Standard Class,141677,United States,Houston,Texas,Interior,CHO-MIL-31000,5
US-2024-126382-CHO-TRI-54000,2025-06-03,2025-06-29,Standard Class,126382,United States,Franklin,Tennessee,Gulf,CHO-TRI-54000,7
US-2024-124576-CHO-SCR-58000,2025-08-01,2025-08-06,Second Class,124576,United States,Salinas,California,Pacific,CHO-SCR-58000,2
US-2021-147627-CHO-TRI-54000,2022-01-20,2022-03-01,Standard Class,147627,United States,Jonesboro,Arkansas,Gulf,CHO-TRI-54000,3
US-2021-147627-CHO-MIL-31000,2022-01-20,2022-02-15,Standard Class,147627,United States,Jonesboro,Arkansas,Gulf,CHO-MIL-31000,4
US-2021-147627-CHO-SCR-58000,2022-01-20,2022-02-26,Standard Class,147627,United States,Jonesboro,Arkansas,Gulf,CHO-SCR-58000,3
US-2021-147627-CHO-FUD-51000,2022-01-20,2022-02-19,Standard Class,147627,United States,Jonesboro,Arkansas,Gulf,CHO-FUD-51000,3
